x,y,color
1.1216475263766794,-31.800091769934138,b
4.494990521930738,-31.943235750368906,b
7.546997935759101,-30.28179653974331,b
10.348009144812659,-27.499021134189714,b
13.286980428361256,-24.554488910371926,b
16.117435472218727,-21.63337121943891,b
18.89292346676806,-18.593610897065336,b
21.706969426625246,-15.557119785853093,b
24.267798226909655,-12.549435521818154,b
25.809763363059883,-9.229893994502731,b
25.571774336339907,-6.0454247761126405,b
23.313617350821914,-4.340109489949446,b
19.635268859030294,-4.229841542506092,b
14.931119937897101,-3.3015793167241614,b
12.026508414224347,-2.6256073674262197,b
9.394224421058496,-4.615725551331848,b
6.494902862937714,-7.747745285637231,b
1.4138427499697792,-9.504848509870943,b
-2.5259333434797835,-5.376248051168795,b
0.4211768041500479,3.0460700072199183,y
-0.2566884884243008,7.189594927727107,y
-0.6385628884475476,11.081603890043205,y
-0.4273882565557179,14.910294331901879,y
1.6264254453224305,17.214822807135242,y
4.398063993447211,18.946250778146787,y
7.468327479848998,18.133692079633143,y
10.168754650080416,15.778861696640655,y
12.323236542198956,12.631420504309256,y
14.20969917718411,8.745962570594381,y
17.445739098777626,5.100748380710194,y
22.745953567155606,4.731225661170059,y
26.81791097795732,7.968289448957101,y
28.45027689129851,12.374162110142988,y
28.984948183229914,16.65498538417573,y
29.29381002693963,21.239632996362737,y
27.584739616885887,25.80207467553586,y
23.4243546810631,28.46180358354451,y
18.997309418631854,29.500508086722842,y
14.679391135404076,29.61504186371413,y
10.539384652172798,29.471257440794215,y
6.251143194592011,29.189338822932147,y
2.0943227271025577,28.258179126943794,y
-1.8927842693618495,27.659917862340215,y
-6.376738387515631,25.745066119390646,y
-9.025284371304355,21.533491591789502,y
-9.736544696594125,17.165723567068174,y
-10.496319234195376,13.188504095301925,y
-11.401292776756945,9.209167128358017,y
-12.344840865238472,5.233478105335461,y
-13.630094554006588,1.5633803214231,y
-15.221912194686784,-2.5117885992652114,y
-15.051812221028962,-7.4980866660339265,y
-12.325061751740963,-11.345773812004136,y
-9.802194961050708,-14.633837383636456,y
-5.885094194352891,-17.47074646422452,y
-1.538381360753498,-18.217621825233987,y
3.294804894570072,-18.070942659390028,y
7.124091805793718,-15.056226528861494,y
9.831368321350077,-12.089413316959009,y
12.666270983259103,-10.679530185506978,y
14.60457806799957,-11.903069743107414,y
14.265776363725953,-14.53324979699782,y
11.701178161636493,-17.25743995546985,y
8.55831935201876,-19.089876736902305,y
4.752764684587414,-21.340529391470415,y
1.5026805726556494,-23.33647996750888,y
-1.5998351551926202,-23.353239519485218,y
-5.522387331907781,-22.119547949656504,y
-9.284253382011107,-20.80526384344554,y
-12.320406609954459,-18.90514887840778,y
-14.392887982960474,-15.925676998938767,y
-15.715435119670978,-12.33021143319777,y
-16.50318081105762,-8.44705547026717,y
-16.916140438682124,-4.4703699314767515,y
-16.99402619003479,-0.45523317294942023,y
-16.81445194177388,3.5962344468938285,y
-16.46530871098128,7.623229523775009,y
-15.786022693005398,11.575456948336356,y
-15.001406010256078,15.82920343350264,y
-15.447828336837578,20.393843517122193,y
-17.60163551027526,24.75973750481701,y
-22.772479663832385,26.63403663634594,y
-26.751295673333868,23.070183776499054,y
-27.550836551825338,18.23618589655845,y
-27.67711708462601,13.888283145981514,y
-27.825280223742077,9.793162170490962,y
-27.78186501138715,5.648486076102191,y
-27.422205743322994,1.4182261879087763,y
-26.75661232224631,-2.7965775714219485,y
-25.835734682649704,-6.883558845455762,y
-24.961850716282196,-10.823863273835329,y
-24.49422852925323,-14.829935256333593,y
-23.975956145287935,-19.232979636952365,y
-21.735670443045183,-23.302667063605437,y
-18.564093955399013,-26.302238303137212,y
-15.776705978322243,-29.373548717930817,y
-11.99229234653474,-32.11683738071726,y
-7.540834500797172,-32.99291810031357,y
-3.582949066194792,-33.70962263528806,y
0.36856492346284453,-34.70403160973601,y
5.1561068714723515,-34.8694833770008,y
9.431221944843973,-32.61625576697092,y
12.505065940451884,-29.583992592120648,y
15.40282931533343,-26.681266634418005,y
18.31314696991436,-23.67759503763671,y
21.10758761445834,-20.617286442437003,y
23.913630940222287,-17.589518606067674,y
26.679523182497867,-14.33369523906591,y
28.719754682995944,-9.959243374359026,y
28.312049880858446,-4.824404735280543,y
24.193459529535453,-1.472030387038125,y
19.577034242635687,-1.2304068075179517,y
16.201224552829217,-0.583706202112638,y
11.269372276687777,0.2772782433473433,y
7.168000340442298,-2.6047739500036204,y
4.4875499514464305,-5.5182757772726365,y
1.9920222102444425,-6.561090960119859,y
0.385402496459353,-4.652284221211882,y
