x,y,color
-7.0790339959135755,-14.279912728891386,b
-2.0844074644587254,-14.445304805569746,b
0.36229291780833983,-17.829651961130605,b
2.1350675396088716,-20.941582931597118,b
3.321295933713029,-24.328403537908958,b
4.460438199635539,-25.673802088079057,b
6.789239930809974,-24.812595342545062,b
8.076528553814303,-22.872287982934875,b
8.819874163508178,-19.474815306093532,b
10.022448082545566,-16.130012973919595,b
11.60745716824305,-12.743493289334998,b
15.792330654294906,-10.20910624325908,b
19.3756812275179,-13.909005599043432,b
19.12266907318417,-17.752874114326403,b
18.919248779859654,-21.169291509370638,b
18.589456360526423,-24.778915064618836,b
19.33421762373193,-26.1675994829232,b
21.787262095293457,-26.446459645911318,b
23.152097158850392,-24.762433097458185,b
24.36768991487535,-21.855362473738378,b
25.113891853156225,-18.74342639941472,b
25.28371251937852,-15.557523710338236,b
25.06539851670675,-12.245428412519766,b
24.502710610216276,-9.05893358840941,b
23.38622406173791,-6.20907774910572,b
21.54130287053085,-4.212709340563441,b
19.124997855129973,-3.766624184321187,b
17.145578979837897,-5.122330451707214,b
14.355215480781618,-7.593914300203538,b
11.341081576823656,-9.562923054051115,b
7.080191544022261,-10.277220883740378,b
3.793934724759457,-10.414741570964527,b
0.032892606325992,-7.6545263316409144,b
-1.2163292581314766,-3.9032469382144828,b
0.5042853804054086,3.3638522227371284,y
-0.4863214433055554,6.445876862521097,y
0.026976188339890905,8.767733206928481,y
1.4654072861691398,8.94068581668077,y
3.548842472906362,7.2945626492760365,y
5.648603544463256,4.641644864799764,y
9.385704703712454,2.305727874642101,y
13.622092816975533,2.973383834894665,y
16.89276166058041,4.754237988321039,y
19.60188715739613,5.922078770628113,y
22.020792902013817,5.122280049278464,y
26.589099520439447,5.046485049495161,y
29.563362089583276,8.621883862749021,y
30.034634919332756,12.484498529917513,y
30.242479266641666,15.928909508069495,y
30.418339199450156,19.37832618966466,y
30.040968581270043,23.229104980013396,y
27.788566627524972,27.115096512193823,y
23.310958168756954,28.57559407854093,y
19.64785247608606,25.806245012259197,y
18.12896752035133,22.062621458488422,y
17.306180095409985,18.89827020242052,y
15.869802817595072,18.601081468523102,y
14.092469088911034,19.99674708389419,y
13.322794461554873,22.757923848591652,y
11.450536692328665,26.64784519811877,y
6.825594357147142,28.132254488566115,y
3.576774023892312,24.96966277285017,y
1.6191304804717561,22.49463001486324,y
-0.8150472363449722,21.108117087947075,y
-1.9472809951946237,22.1780604573731,y
-3.8825551976175996,25.296265556687775,y
-7.669212355929753,27.640277016418704,y
-12.321221979407618,26.089078499314915,y
-13.400062317366624,21.352153383489565,y
-11.858598109038144,17.969605667245048,y
-11.62207369141304,15.213699953945078,y
-12.257924611064183,12.456969837482609,y
-14.056474236220124,11.627715603021416,y
-15.955880180528279,12.432483822816629,y
-16.297006843384143,14.816546374005473,y
-16.44082077237445,18.45192960803745,y
-17.073860973852415,22.11235410790762,y
-19.150200516624317,25.73746982732687,y
-23.487312260731496,27.438039469486387,y
-26.967485585691684,24.127663225573176,y
-27.968112344420028,20.136192525621443,y
-28.612681698560273,16.64047953867757,y
-28.860786471202122,13.147572244357647,y
-28.49234189104566,9.379394129949933,y
-26.970056712002865,5.714411992299523,y
-25.015795175457345,2.8780059912107196,y
-23.84975859499052,0.08821782184599003,y
-23.42647822850812,-3.0222731899683373,y
-23.8850299541609,-5.9491833354646735,y
-25.367448175648633,-8.492654886522555,y
-27.41426872227018,-11.534003263146138,y
-28.647291846259947,-15.355724157344914,y
-28.056320353823796,-19.574927360019142,y
-25.139851660451342,-22.782070295521958,y
-21.343984215526998,-24.14415826251934,y
-17.469694226658557,-24.222308431717252,y
-13.772763371651457,-23.301850159031464,y
-10.428588884419986,-21.676390466520367,y
-7.369305641501934,-19.08726938847411,y
-5.512862256537146,-16.838644071330176,y
-3.6916996071269406,-16.97840803444081,y
-2.216958295651784,-19.361795289238156,y
-0.593653372844353,-22.18821125709772,y
0.5155659541734579,-25.39042014884914,y
3.9608111305159435,-28.63190499227339,y
8.46633324747403,-27.300035393521316,y
10.953266786039052,-23.723391468567744,y
11.704563905136073,-20.298565932525335,y
12.828175633111364,-17.19203600191666,y
14.165372423476276,-14.310997530810964,y
15.554194372282636,-13.199639826282246,y
16.400525387523295,-14.294294747276282,y
16.12977836599928,-17.54646380730098,y
15.929671185581954,-20.91943993784715,y
15.589489657114923,-24.793049364118133,y
17.87361045140753,-28.788024388955527,y
22.447122389972527,-29.37299076508741,y
25.77002651098967,-26.227508490469624,y
27.21222251872409,-22.808585567059925,y
28.0776850666974,-19.20810885805427,y
28.283400033424336,-15.514224540858427,y
28.0492616483658,-11.93468605698091,y
27.41351607935141,-8.332840260487323,y
26.010930968023825,-4.756179385112212,y
23.17972348625623,-1.6996279877286231,y
18.74121026816803,-0.7912742741267695,y
15.00872297344365,-3.0166603901978526,y
12.627924088726276,-5.141066068671158,y
9.7594618965565,-7.013711570672065,y
7.533600590275624,-7.311682106928378,y
3.626551608889912,-7.419414728611291,y
2.7701946587832387,-6.426854765784091,y
1.6367949132050255,-2.9760563089826086,y
